message,label,type
Uncollected garbage piling up near the hospital since weekend.,non-urgent,waste
Uncollected rubbish piling up near the office since weekend.,non-urgent,waste
Uncollected trash piling up near the highway since night.,non-urgent,waste
Uncollected rubbish piling up near the restaurant since morning.,non-urgent,waste
Uncollected garbage piling up near the mall since holiday.,non-urgent,waste
Uncollected trash piling up near the restaurant since holiday.,non-urgent,waste
Uncollected rubbish piling up near the plaza since holiday.,non-urgent,waste
Uncollected dump piling up near the factory since afternoon.,non-urgent,waste
Uncollected litter piling up near the apartment since rush hour.,non-urgent,waste
Uncollected dump piling up near the plaza since rush hour.,non-urgent,waste
Uncollected litter piling up near the restaurant since evening.,non-urgent,waste
Uncollected dump piling up near the church since night.,non-urgent,waste
Uncollected waste piling up near the hospital since holiday.,non-urgent,waste
Uncollected trash piling up near the apartment since holiday.,non-urgent,waste
Uncollected garbage piling up near the factory since evening.,non-urgent,waste
Uncollected rubbish piling up near the apartment since rush hour.,non-urgent,waste
Uncollected rubbish piling up near the restaurant since rush hour.,non-urgent,waste
Uncollected garbage piling up near the highway since rush hour.,non-urgent,waste
Uncollected dump piling up near the office since morning.,non-urgent,waste
Uncollected garbage piling up near the factory since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the plaza since weekend.,non-urgent,waste
Uncollected garbage piling up near the hospital since night.,non-urgent,waste
Uncollected dump piling up near the church since rush hour.,non-urgent,waste
Uncollected dump piling up near the school since rush hour.,non-urgent,waste
Uncollected garbage piling up near the gym since rush hour.,non-urgent,waste
Uncollected garbage piling up near the apartment since morning.,non-urgent,waste
Uncollected trash piling up near the restaurant since morning.,non-urgent,waste
Uncollected waste piling up near the gym since weekend.,non-urgent,waste
Uncollected rubbish piling up near the highway since holiday.,non-urgent,waste
Uncollected dump piling up near the apartment since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the hospital since evening.,non-urgent,waste
Uncollected trash piling up near the church since holiday.,non-urgent,waste
Uncollected garbage piling up near the plaza since rush hour.,non-urgent,waste
Uncollected trash piling up near the plaza since holiday.,non-urgent,waste
Uncollected waste piling up near the mall since weekend.,non-urgent,waste
Uncollected rubbish piling up near the school since weekend.,non-urgent,waste
Uncollected waste piling up near the school since weekend.,non-urgent,waste
Uncollected dump piling up near the gym since weekend.,non-urgent,waste
Uncollected garbage piling up near the plaza since afternoon.,non-urgent,waste
Uncollected dump piling up near the school since afternoon.,non-urgent,waste
Uncollected litter piling up near the restaurant since rush hour.,non-urgent,waste
Uncollected rubbish piling up near the office since afternoon.,non-urgent,waste
Uncollected dump piling up near the hospital since holiday.,non-urgent,waste
Uncollected dump piling up near the market since night.,non-urgent,waste
Uncollected dump piling up near the apartment since rush hour.,non-urgent,waste
Uncollected garbage piling up near the hospital since holiday.,non-urgent,waste
Uncollected trash piling up near the plaza since morning.,non-urgent,waste
Uncollected dump piling up near the mall since morning.,non-urgent,waste
Uncollected garbage piling up near the highway since holiday.,non-urgent,waste
Uncollected waste piling up near the mall since afternoon.,non-urgent,waste
Uncollected trash piling up near the church since morning.,non-urgent,waste
Uncollected waste piling up near the church since holiday.,non-urgent,waste
Uncollected rubbish piling up near the office since night.,non-urgent,waste
Uncollected waste piling up near the church since rush hour.,non-urgent,waste
Uncollected trash piling up near the office since holiday.,non-urgent,waste
Uncollected rubbish piling up near the factory since weekend.,non-urgent,waste
Uncollected trash piling up near the factory since morning.,non-urgent,waste
Uncollected trash piling up near the mall since morning.,non-urgent,waste
Uncollected waste piling up near the church since morning.,non-urgent,waste
Uncollected litter piling up near the highway since night.,non-urgent,waste
Uncollected dump piling up near the hospital since weekend.,non-urgent,waste
Uncollected trash piling up near the church since rush hour.,non-urgent,waste
Uncollected trash piling up near the highway since afternoon.,non-urgent,waste
Uncollected waste piling up near the school since holiday.,non-urgent,waste
Uncollected trash piling up near the church since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the church since afternoon.,non-urgent,waste
Uncollected dump piling up near the office since holiday.,non-urgent,waste
Uncollected litter piling up near the mall since weekend.,non-urgent,waste
Uncollected dump piling up near the factory since rush hour.,non-urgent,waste
Uncollected dump piling up near the mall since afternoon.,non-urgent,waste
Uncollected waste piling up near the market since evening.,non-urgent,waste
Uncollected litter piling up near the market since weekend.,non-urgent,waste
Uncollected dump piling up near the office since night.,non-urgent,waste
Uncollected trash piling up near the mall since rush hour.,non-urgent,waste
Uncollected litter piling up near the apartment since holiday.,non-urgent,waste
Uncollected rubbish piling up near the mall since afternoon.,non-urgent,waste
Uncollected waste piling up near the hospital since weekend.,non-urgent,waste
Uncollected waste piling up near the plaza since evening.,non-urgent,waste
Uncollected trash piling up near the office since morning.,non-urgent,waste
Uncollected trash piling up near the factory since evening.,non-urgent,waste
Uncollected dump piling up near the plaza since evening.,non-urgent,waste
Uncollected rubbish piling up near the gym since evening.,non-urgent,waste
Uncollected dump piling up near the restaurant since morning.,non-urgent,waste
Uncollected litter piling up near the plaza since holiday.,non-urgent,waste
Uncollected waste piling up near the apartment since morning.,non-urgent,waste
Uncollected trash piling up near the restaurant since rush hour.,non-urgent,waste
Uncollected trash piling up near the mall since afternoon.,non-urgent,waste
Uncollected dump piling up near the gym since night.,non-urgent,waste
Uncollected rubbish piling up near the apartment since weekend.,non-urgent,waste
Uncollected litter piling up near the mall since holiday.,non-urgent,waste
Uncollected rubbish piling up near the church since holiday.,non-urgent,waste
Uncollected litter piling up near the apartment since night.,non-urgent,waste
Uncollected rubbish piling up near the school since afternoon.,non-urgent,waste
Uncollected garbage piling up near the restaurant since afternoon.,non-urgent,waste
Uncollected trash piling up near the apartment since morning.,non-urgent,waste
Uncollected litter piling up near the hospital since weekend.,non-urgent,waste
Uncollected rubbish piling up near the restaurant since holiday.,non-urgent,waste
Uncollected waste piling up near the plaza since afternoon.,non-urgent,waste
Uncollected garbage piling up near the highway since morning.,non-urgent,waste
Uncollected dump piling up near the apartment since holiday.,non-urgent,waste
Uncollected dump piling up near the school since night.,non-urgent,waste
Uncollected garbage piling up near the hospital since morning.,non-urgent,waste
Uncollected litter piling up near the school since night.,non-urgent,waste
Uncollected garbage piling up near the plaza since morning.,non-urgent,waste
Uncollected garbage piling up near the apartment since holiday.,non-urgent,waste
Uncollected garbage piling up near the school since morning.,non-urgent,waste
Uncollected litter piling up near the market since night.,non-urgent,waste
Uncollected dump piling up near the restaurant since holiday.,non-urgent,waste
Uncollected rubbish piling up near the plaza since afternoon.,non-urgent,waste
Uncollected dump piling up near the apartment since evening.,non-urgent,waste
Uncollected garbage piling up near the restaurant since holiday.,non-urgent,waste
Uncollected trash piling up near the market since evening.,non-urgent,waste
Uncollected waste piling up near the hospital since morning.,non-urgent,waste
Uncollected dump piling up near the office since evening.,non-urgent,waste
Uncollected trash piling up near the school since rush hour.,non-urgent,waste
Uncollected litter piling up near the restaurant since weekend.,non-urgent,waste
Uncollected dump piling up near the school since weekend.,non-urgent,waste
Uncollected waste piling up near the highway since weekend.,non-urgent,waste
Uncollected litter piling up near the mall since rush hour.,non-urgent,waste
Uncollected trash piling up near the office since evening.,non-urgent,waste
Uncollected dump piling up near the hospital since evening.,non-urgent,waste
Uncollected garbage piling up near the mall since afternoon.,non-urgent,waste
Uncollected litter piling up near the market since rush hour.,non-urgent,waste
Uncollected dump piling up near the hospital since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the factory since morning.,non-urgent,waste
Uncollected garbage piling up near the mall since evening.,non-urgent,waste
Uncollected dump piling up near the market since rush hour.,non-urgent,waste
Uncollected litter piling up near the mall since evening.,non-urgent,waste
Uncollected litter piling up near the restaurant since holiday.,non-urgent,waste
Uncollected dump piling up near the hospital since night.,non-urgent,waste
Uncollected rubbish piling up near the hospital since morning.,non-urgent,waste
Uncollected litter piling up near the church since holiday.,non-urgent,waste
Uncollected rubbish piling up near the church since morning.,non-urgent,waste
Uncollected rubbish piling up near the gym since afternoon.,non-urgent,waste
Uncollected garbage piling up near the school since evening.,non-urgent,waste
Uncollected rubbish piling up near the hospital since afternoon.,non-urgent,waste
Uncollected trash piling up near the office since weekend.,non-urgent,waste
Uncollected waste piling up near the apartment since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the mall since morning.,non-urgent,waste
Uncollected rubbish piling up near the plaza since night.,non-urgent,waste
Uncollected waste piling up near the highway since holiday.,non-urgent,waste
Uncollected garbage piling up near the hospital since rush hour.,non-urgent,waste
Uncollected litter piling up near the church since weekend.,non-urgent,waste
Uncollected garbage piling up near the gym since weekend.,non-urgent,waste
Uncollected dump piling up near the market since evening.,non-urgent,waste
Uncollected waste piling up near the hospital since afternoon.,non-urgent,waste
Uncollected trash piling up near the apartment since afternoon.,non-urgent,waste
Uncollected litter piling up near the factory since afternoon.,non-urgent,waste
Uncollected waste piling up near the apartment since evening.,non-urgent,waste
Uncollected waste piling up near the mall since holiday.,non-urgent,waste
Uncollected garbage piling up near the factory since night.,non-urgent,waste
Uncollected waste piling up near the office since rush hour.,non-urgent,waste
Uncollected litter piling up near the highway since morning.,non-urgent,waste
Uncollected waste piling up near the apartment since rush hour.,non-urgent,waste
Uncollected rubbish piling up near the highway since morning.,non-urgent,waste
Uncollected rubbish piling up near the restaurant since weekend.,non-urgent,waste
Uncollected litter piling up near the plaza since weekend.,non-urgent,waste
Uncollected waste piling up near the factory since rush hour.,non-urgent,waste
Uncollected garbage piling up near the plaza since holiday.,non-urgent,waste
Uncollected litter piling up near the market since holiday.,non-urgent,waste
Uncollected litter piling up near the factory since weekend.,non-urgent,waste
Uncollected waste piling up near the mall since rush hour.,non-urgent,waste
Uncollected trash piling up near the factory since holiday.,non-urgent,waste
Uncollected dump piling up near the church since morning.,non-urgent,waste
Uncollected rubbish piling up near the factory since holiday.,non-urgent,waste
Uncollected waste piling up near the gym since holiday.,non-urgent,waste
Uncollected waste piling up near the school since morning.,non-urgent,waste
Uncollected rubbish piling up near the mall since rush hour.,non-urgent,waste
Uncollected waste piling up near the factory since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the market since morning.,non-urgent,waste
Uncollected litter piling up near the office since holiday.,non-urgent,waste
Uncollected dump piling up near the highway since weekend.,non-urgent,waste
Uncollected garbage piling up near the church since morning.,non-urgent,waste
Uncollected dump piling up near the church since evening.,non-urgent,waste
Uncollected garbage piling up near the apartment since afternoon.,non-urgent,waste
Uncollected dump piling up near the plaza since afternoon.,non-urgent,waste
Uncollected waste piling up near the school since afternoon.,non-urgent,waste
Uncollected litter piling up near the gym since weekend.,non-urgent,waste
Uncollected litter piling up near the mall since afternoon.,non-urgent,waste
Uncollected litter piling up near the market since evening.,non-urgent,waste
Uncollected dump piling up near the restaurant since weekend.,non-urgent,waste
Uncollected litter piling up near the factory since night.,non-urgent,waste
Uncollected waste piling up near the office since afternoon.,non-urgent,waste
Uncollected trash piling up near the school since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the church since weekend.,non-urgent,waste
Uncollected garbage piling up near the restaurant since night.,non-urgent,waste
Uncollected rubbish piling up near the plaza since morning.,non-urgent,waste
Uncollected dump piling up near the plaza since holiday.,non-urgent,waste
Uncollected rubbish piling up near the mall since evening.,non-urgent,waste
Uncollected trash piling up near the restaurant since weekend.,non-urgent,waste
Uncollected waste piling up near the market since weekend.,non-urgent,waste
Uncollected waste piling up near the office since holiday.,non-urgent,waste
Uncollected litter piling up near the factory since rush hour.,non-urgent,waste
Uncollected waste piling up near the market since rush hour.,non-urgent,waste
Uncollected waste piling up near the school since rush hour.,non-urgent,waste
Uncollected rubbish piling up near the school since holiday.,non-urgent,waste
Uncollected litter piling up near the plaza since rush hour.,non-urgent,waste
Uncollected trash piling up near the market since afternoon.,non-urgent,waste
Uncollected trash piling up near the gym since holiday.,non-urgent,waste
Uncollected trash piling up near the school since weekend.,non-urgent,waste
Uncollected garbage piling up near the factory since morning.,non-urgent,waste
Uncollected rubbish piling up near the market since evening.,non-urgent,waste
Uncollected dump piling up near the mall since night.,non-urgent,waste
Uncollected trash piling up near the highway since weekend.,non-urgent,waste
Uncollected litter piling up near the highway since holiday.,non-urgent,waste
Uncollected litter piling up near the school since holiday.,non-urgent,waste
Uncollected rubbish piling up near the hospital since rush hour.,non-urgent,waste
Uncollected dump piling up near the school since holiday.,non-urgent,waste
Uncollected dump piling up near the school since evening.,non-urgent,waste
Uncollected rubbish piling up near the factory since afternoon.,non-urgent,waste
Uncollected garbage piling up near the restaurant since morning.,non-urgent,waste
Uncollected trash piling up near the church since night.,non-urgent,waste
Uncollected litter piling up near the church since evening.,non-urgent,waste
Uncollected garbage piling up near the apartment since night.,non-urgent,waste
Uncollected waste piling up near the factory since weekend.,non-urgent,waste
Uncollected waste piling up near the office since evening.,non-urgent,waste
Uncollected litter piling up near the hospital since night.,non-urgent,waste
Uncollected litter piling up near the hospital since rush hour.,non-urgent,waste
Uncollected waste piling up near the restaurant since morning.,non-urgent,waste
Uncollected dump piling up near the plaza since weekend.,non-urgent,waste
Uncollected rubbish piling up near the restaurant since night.,non-urgent,waste
Uncollected litter piling up near the church since afternoon.,non-urgent,waste
Uncollected litter piling up near the hospital since morning.,non-urgent,waste
Uncollected garbage piling up near the school since weekend.,non-urgent,waste
Uncollected garbage piling up near the market since evening.,non-urgent,waste
Uncollected garbage piling up near the mall since night.,non-urgent,waste
Uncollected garbage piling up near the market since rush hour.,non-urgent,waste
Uncollected dump piling up near the restaurant since evening.,non-urgent,waste
Uncollected waste piling up near the factory since night.,non-urgent,waste
Uncollected dump piling up near the restaurant since night.,non-urgent,waste
Uncollected litter piling up near the office since afternoon.,non-urgent,waste
Uncollected waste piling up near the highway since evening.,non-urgent,waste
Uncollected rubbish piling up near the plaza since rush hour.,non-urgent,waste
Uncollected rubbish piling up near the restaurant since evening.,non-urgent,waste
Uncollected dump piling up near the church since weekend.,non-urgent,waste
Uncollected litter piling up near the school since rush hour.,non-urgent,waste
Uncollected dump piling up near the office since rush hour.,non-urgent,waste
Uncollected litter piling up near the gym since rush hour.,non-urgent,waste
Uncollected garbage piling up near the factory since weekend.,non-urgent,waste
Uncollected dump piling up near the plaza since morning.,non-urgent,waste
Uncollected trash piling up near the plaza since evening.,non-urgent,waste
Uncollected trash piling up near the factory since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the apartment since evening.,non-urgent,waste
Uncollected waste piling up near the office since morning.,non-urgent,waste
Uncollected trash piling up near the restaurant since afternoon.,non-urgent,waste
Uncollected garbage piling up near the church since rush hour.,non-urgent,waste
Uncollected dump piling up near the office since afternoon.,non-urgent,waste
Uncollected waste piling up near the plaza since rush hour.,non-urgent,waste
Uncollected trash piling up near the apartment since rush hour.,non-urgent,waste
Uncollected litter piling up near the mall since morning.,non-urgent,waste
Uncollected rubbish piling up near the highway since afternoon.,non-urgent,waste
Uncollected trash piling up near the apartment since weekend.,non-urgent,waste
Uncollected waste piling up near the factory since evening.,non-urgent,waste
Uncollected dump piling up near the market since weekend.,non-urgent,waste
Uncollected litter piling up near the office since weekend.,non-urgent,waste
Uncollected litter piling up near the plaza since morning.,non-urgent,waste
Uncollected waste piling up near the mall since evening.,non-urgent,waste
Uncollected trash piling up near the market since weekend.,non-urgent,waste
Uncollected trash piling up near the gym since rush hour.,non-urgent,waste
Uncollected litter piling up near the apartment since afternoon.,non-urgent,waste
Uncollected garbage piling up near the apartment since weekend.,non-urgent,waste
Uncollected rubbish piling up near the hospital since weekend.,non-urgent,waste
Uncollected rubbish piling up near the gym since morning.,non-urgent,waste
Uncollected rubbish piling up near the factory since night.,non-urgent,waste
Uncollected trash piling up near the restaurant since evening.,non-urgent,waste
Uncollected waste piling up near the highway since rush hour.,non-urgent,waste
Uncollected garbage piling up near the apartment since rush hour.,non-urgent,waste
Uncollected waste piling up near the plaza since night.,non-urgent,waste
Uncollected litter piling up near the church since rush hour.,non-urgent,waste
Uncollected litter piling up near the apartment since morning.,non-urgent,waste
Uncollected waste piling up near the church since weekend.,non-urgent,waste
Uncollected dump piling up near the apartment since night.,non-urgent,waste
Uncollected garbage piling up near the gym since afternoon.,non-urgent,waste
Uncollected litter piling up near the church since morning.,non-urgent,waste
Uncollected dump piling up near the hospital since morning.,non-urgent,waste
Uncollected trash piling up near the gym since night.,non-urgent,waste
Uncollected garbage piling up near the highway since evening.,non-urgent,waste
Uncollected trash piling up near the plaza since weekend.,non-urgent,waste
Uncollected waste piling up near the restaurant since afternoon.,non-urgent,waste
Uncollected trash piling up near the office since night.,non-urgent,waste
Uncollected garbage piling up near the apartment since evening.,non-urgent,waste
Uncollected litter piling up near the office since rush hour.,non-urgent,waste
Uncollected rubbish piling up near the highway since night.,non-urgent,waste
Uncollected waste piling up near the school since night.,non-urgent,waste
Uncollected trash piling up near the market since rush hour.,non-urgent,waste
Uncollected dump piling up near the highway since afternoon.,non-urgent,waste
Uncollected waste piling up near the market since afternoon.,non-urgent,waste
Uncollected garbage piling up near the factory since holiday.,non-urgent,waste
Uncollected dump piling up near the gym since afternoon.,non-urgent,waste
Uncollected garbage piling up near the plaza since night.,non-urgent,waste
Uncollected rubbish piling up near the highway since rush hour.,non-urgent,waste
Uncollected waste piling up near the office since night.,non-urgent,waste
Uncollected rubbish piling up near the mall since holiday.,non-urgent,waste
Uncollected trash piling up near the office since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the apartment since morning.,non-urgent,waste
Uncollected waste piling up near the factory since holiday.,non-urgent,waste
Uncollected dump piling up near the market since morning.,non-urgent,waste
Uncollected garbage piling up near the office since evening.,non-urgent,waste
Uncollected waste piling up near the gym since evening.,non-urgent,waste
Uncollected litter piling up near the highway since afternoon.,non-urgent,waste
Uncollected dump piling up near the hospital since rush hour.,non-urgent,waste
Uncollected rubbish piling up near the school since evening.,non-urgent,waste
Uncollected dump piling up near the highway since evening.,non-urgent,waste
Uncollected waste piling up near the restaurant since weekend.,non-urgent,waste
Uncollected dump piling up near the school since morning.,non-urgent,waste
Uncollected garbage piling up near the mall since morning.,non-urgent,waste
Uncollected litter piling up near the highway since rush hour.,non-urgent,waste
Uncollected dump piling up near the mall since weekend.,non-urgent,waste
Uncollected garbage piling up near the factory since rush hour.,non-urgent,waste
Uncollected waste piling up near the gym since morning.,non-urgent,waste
Uncollected waste piling up near the gym since rush hour.,non-urgent,waste
Uncollected litter piling up near the highway since weekend.,non-urgent,waste
Uncollected dump piling up near the gym since morning.,non-urgent,waste
Uncollected rubbish piling up near the highway since weekend.,non-urgent,waste
Uncollected waste piling up near the school since evening.,non-urgent,waste
Uncollected waste piling up near the mall since morning.,non-urgent,waste
Uncollected rubbish piling up near the school since morning.,non-urgent,waste
Uncollected waste piling up near the church since evening.,non-urgent,waste
Uncollected waste piling up near the market since holiday.,non-urgent,waste
Uncollected dump piling up near the gym since evening.,non-urgent,waste
Uncollected rubbish piling up near the office since rush hour.,non-urgent,waste
Uncollected waste piling up near the gym since night.,non-urgent,waste
Uncollected trash piling up near the gym since evening.,non-urgent,waste
Uncollected waste piling up near the church since night.,non-urgent,waste
Uncollected trash piling up near the church since evening.,non-urgent,waste
Uncollected litter piling up near the mall since night.,non-urgent,waste
Uncollected garbage piling up near the church since holiday.,non-urgent,waste
Uncollected trash piling up near the highway since morning.,non-urgent,waste
Uncollected litter piling up near the school since evening.,non-urgent,waste
Uncollected dump piling up near the gym since rush hour.,non-urgent,waste
Uncollected waste piling up near the plaza since weekend.,non-urgent,waste
Uncollected trash piling up near the hospital since morning.,non-urgent,waste
Uncollected litter piling up near the gym since morning.,non-urgent,waste
Uncollected rubbish piling up near the apartment since holiday.,non-urgent,waste
Uncollected litter piling up near the school since weekend.,non-urgent,waste
Uncollected rubbish piling up near the office since morning.,non-urgent,waste
Uncollected dump piling up near the mall since holiday.,non-urgent,waste
Uncollected garbage piling up near the plaza since weekend.,non-urgent,waste
Uncollected waste piling up near the apartment since holiday.,non-urgent,waste
Uncollected litter piling up near the hospital since evening.,non-urgent,waste
Uncollected trash piling up near the hospital since night.,non-urgent,waste
Uncollected trash piling up near the church since weekend.,non-urgent,waste
Uncollected litter piling up near the factory since evening.,non-urgent,waste
Uncollected garbage piling up near the church since afternoon.,non-urgent,waste
Uncollected garbage piling up near the office since holiday.,non-urgent,waste
Uncollected rubbish piling up near the market since weekend.,non-urgent,waste
Uncollected litter piling up near the gym since night.,non-urgent,waste
Uncollected garbage piling up near the school since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the factory since rush hour.,non-urgent,waste
Uncollected garbage piling up near the office since rush hour.,non-urgent,waste
Uncollected rubbish piling up near the church since evening.,non-urgent,waste
Uncollected garbage piling up near the office since afternoon.,non-urgent,waste
Uncollected trash piling up near the mall since weekend.,non-urgent,waste
Uncollected garbage piling up near the gym since evening.,non-urgent,waste
Uncollected trash piling up near the hospital since holiday.,non-urgent,waste
Uncollected trash piling up near the factory since weekend.,non-urgent,waste
Uncollected litter piling up near the restaurant since night.,non-urgent,waste
Uncollected waste piling up near the market since night.,non-urgent,waste
Uncollected waste piling up near the highway since night.,non-urgent,waste
Uncollected litter piling up near the plaza since night.,non-urgent,waste
Uncollected trash piling up near the highway since rush hour.,non-urgent,waste
Uncollected litter piling up near the apartment since weekend.,non-urgent,waste
Uncollected garbage piling up near the market since weekend.,non-urgent,waste
Uncollected trash piling up near the hospital since weekend.,non-urgent,waste
Uncollected waste piling up near the office since weekend.,non-urgent,waste
Uncollected litter piling up near the factory since holiday.,non-urgent,waste
Uncollected litter piling up near the office since evening.,non-urgent,waste
Uncollected trash piling up near the restaurant since night.,non-urgent,waste
Uncollected litter piling up near the gym since holiday.,non-urgent,waste
Uncollected garbage piling up near the market since holiday.,non-urgent,waste
Uncollected trash piling up near the apartment since evening.,non-urgent,waste
Uncollected rubbish piling up near the restaurant since afternoon.,non-urgent,waste
Uncollected litter piling up near the hospital since holiday.,non-urgent,waste
Uncollected rubbish piling up near the apartment since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the market since night.,non-urgent,waste
Uncollected rubbish piling up near the school since rush hour.,non-urgent,waste
Uncollected garbage piling up near the school since rush hour.,non-urgent,waste
Uncollected dump piling up near the factory since holiday.,non-urgent,waste
Uncollected garbage piling up near the school since night.,non-urgent,waste
Uncollected garbage piling up near the office since night.,non-urgent,waste
Uncollected litter piling up near the market since morning.,non-urgent,waste
Uncollected garbage piling up near the church since weekend.,non-urgent,waste
Uncollected waste piling up near the gym since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the gym since holiday.,non-urgent,waste
Uncollected trash piling up near the gym since afternoon.,non-urgent,waste
Uncollected dump piling up near the restaurant since rush hour.,non-urgent,waste
Uncollected dump piling up near the restaurant since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the market since afternoon.,non-urgent,waste
Uncollected waste piling up near the hospital since night.,non-urgent,waste
Uncollected waste piling up near the market since morning.,non-urgent,waste
Uncollected litter piling up near the market since afternoon.,non-urgent,waste
Uncollected dump piling up near the highway since rush hour.,non-urgent,waste
Uncollected trash piling up near the apartment since night.,non-urgent,waste
Uncollected garbage piling up near the market since morning.,non-urgent,waste
Uncollected rubbish piling up near the hospital since holiday.,non-urgent,waste
Uncollected garbage piling up near the office since weekend.,non-urgent,waste
Uncollected dump piling up near the apartment since weekend.,non-urgent,waste
Uncollected waste piling up near the church since afternoon.,non-urgent,waste
Uncollected trash piling up near the hospital since afternoon.,non-urgent,waste
Uncollected trash piling up near the market since holiday.,non-urgent,waste
Uncollected garbage piling up near the mall since rush hour.,non-urgent,waste
Uncollected garbage piling up near the church since night.,non-urgent,waste
Uncollected garbage piling up near the school since holiday.,non-urgent,waste
Uncollected trash piling up near the mall since evening.,non-urgent,waste
Uncollected waste piling up near the restaurant since holiday.,non-urgent,waste
Uncollected dump piling up near the plaza since night.,non-urgent,waste
Uncollected garbage piling up near the church since evening.,non-urgent,waste
Uncollected trash piling up near the school since night.,non-urgent,waste
Uncollected litter piling up near the school since afternoon.,non-urgent,waste
Uncollected dump piling up near the highway since night.,non-urgent,waste
Uncollected dump piling up near the highway since holiday.,non-urgent,waste
Uncollected garbage piling up near the highway since night.,non-urgent,waste
Uncollected rubbish piling up near the gym since rush hour.,non-urgent,waste
Uncollected waste piling up near the restaurant since night.,non-urgent,waste
Uncollected rubbish piling up near the mall since night.,non-urgent,waste
Uncollected litter piling up near the gym since afternoon.,non-urgent,waste
Uncollected dump piling up near the mall since rush hour.,non-urgent,waste
Uncollected rubbish piling up near the office since evening.,non-urgent,waste
Uncollected trash piling up near the hospital since rush hour.,non-urgent,waste
Uncollected rubbish piling up near the apartment since night.,non-urgent,waste
Uncollected garbage piling up near the highway since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the gym since night.,non-urgent,waste
Uncollected waste piling up near the hospital since rush hour.,non-urgent,waste
Uncollected dump piling up near the market since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the market since holiday.,non-urgent,waste
Uncollected rubbish piling up near the mall since weekend.,non-urgent,waste
Uncollected dump piling up near the factory since morning.,non-urgent,waste
Uncollected waste piling up near the restaurant since rush hour.,non-urgent,waste
Uncollected litter piling up near the office since night.,non-urgent,waste
Uncollected waste piling up near the factory since morning.,non-urgent,waste
Uncollected waste piling up near the apartment since night.,non-urgent,waste
Uncollected trash piling up near the market since morning.,non-urgent,waste
Uncollected dump piling up near the highway since morning.,non-urgent,waste
Uncollected waste piling up near the restaurant since evening.,non-urgent,waste
Uncollected trash piling up near the office since rush hour.,non-urgent,waste
Uncollected dump piling up near the office since weekend.,non-urgent,waste
Uncollected rubbish piling up near the hospital since night.,non-urgent,waste
Uncollected garbage piling up near the gym since holiday.,non-urgent,waste
Uncollected rubbish piling up near the market since rush hour.,non-urgent,waste
Uncollected waste piling up near the apartment since weekend.,non-urgent,waste
Uncollected trash piling up near the plaza since afternoon.,non-urgent,waste
Uncollected garbage piling up near the gym since night.,non-urgent,waste
Uncollected rubbish piling up near the gym since weekend.,non-urgent,waste
Uncollected trash piling up near the mall since holiday.,non-urgent,waste
Uncollected garbage piling up near the plaza since evening.,non-urgent,waste
Uncollected rubbish piling up near the church since rush hour.,non-urgent,waste
Uncollected rubbish piling up near the highway since evening.,non-urgent,waste
Uncollected litter piling up near the office since morning.,non-urgent,waste
Uncollected dump piling up near the church since holiday.,non-urgent,waste
Uncollected garbage piling up near the restaurant since evening.,non-urgent,waste
Uncollected litter piling up near the restaurant since afternoon.,non-urgent,waste
Uncollected dump piling up near the market since holiday.,non-urgent,waste
Uncollected rubbish piling up near the church since night.,non-urgent,waste
Uncollected trash piling up near the highway since holiday.,non-urgent,waste
Uncollected litter piling up near the apartment since evening.,non-urgent,waste
Uncollected dump piling up near the factory since weekend.,non-urgent,waste
Uncollected litter piling up near the hospital since afternoon.,non-urgent,waste
Uncollected litter piling up near the gym since evening.,non-urgent,waste
Uncollected trash piling up near the school since morning.,non-urgent,waste
Uncollected litter piling up near the plaza since afternoon.,non-urgent,waste
Uncollected dump piling up near the factory since night.,non-urgent,waste
Uncollected rubbish piling up near the office since holiday.,non-urgent,waste
Uncollected waste piling up near the plaza since holiday.,non-urgent,waste
Uncollected trash piling up near the factory since rush hour.,non-urgent,waste
Uncollected litter piling up near the church since night.,non-urgent,waste
Uncollected trash piling up near the mall since night.,non-urgent,waste
Uncollected waste piling up near the plaza since morning.,non-urgent,waste
Uncollected waste piling up near the mall since night.,non-urgent,waste
Uncollected waste piling up near the highway since afternoon.,non-urgent,waste
Uncollected rubbish piling up near the school since night.,non-urgent,waste
There is a broken light reported near the office this evening.,non-urgent,infrastructure
There is a damaged road reported near the restaurant this evening.,non-urgent,infrastructure
There is a power outage reported near the mall this morning.,non-urgent,infrastructure
There is a power outage reported near the office this rush hour.,non-urgent,infrastructure
There is a broken light reported near the school this afternoon.,non-urgent,infrastructure
There is a pothole reported near the apartment this evening.,non-urgent,infrastructure
There is a pothole reported near the school this night.,non-urgent,infrastructure
